"Address","Total Shares","Total Pool Percent","ZCL Amount","BTCP Amount"
"t1JHfW7yiY2QBsrrz1zFJpatBntDAH3v3sR","389397.76859784796","0.01%","1.7011046991232412","3.68523548"
"t1WcVU6dKsqSSV7VYQhXWZFSEAhikhH759t","458115.82039639045","0.01%","1.6977499743345084","3.67796788"
"t1XNApGJKgt8rEtWQLBiDa9bNA4rNoPukXE","471819.47145240963","0.01%","1.6861077580162473","3.65274644"
"t1WcsP9dLBTdBoEpuxJXNL2mon5byp7hSQF","410396.4494740374","0.01%","1.6829341642329556","3.64587124"
"t1bfZefEZoVn8Pcf7iNYcc8DXUwc7QPsmYJ","510245.56974713475","0.01%","1.6817959536666902","3.64340545"
"t1WscW9Wp7D987SDmP6hZ5eXonSXHi7wsoz","540034.7820725682","0.01%","1.6808532384987138","3.64136317"
"t1amDBMuensnHkktdfmmaQ7PunZsaugRLEt","538182.5441361215","0.01%","1.6801652578455284","3.63987274"
"t1KUVjBXdnvXsyN4htR1sgLd5X9JE346aZi","440952.0895695591","0.01%","1.6757580196192325","3.63032500"
"t1W8FyUY6dxnjYRp9gn2KYJtq4iZCWQBhhU","401099.8746523507","0.01%","1.6745451356052452","3.62769743"
"t1PEJkJP27dAB4Ruymu3SbCu6isbPtUhFrc","344107.39785959723","0.01%","1.6743926266970717","3.62736704"
"t1gq7e5uj5rBJ7pHqBma5aeBuw6VNB273QH","509908.7526717149","0.01%","1.6739259526492","3.62635605"
"t1VnHwoBpApRS3i9UVSrso1Hkew3dRi3UDc","269105.02956836706","0.01%","1.6721925991760183","3.62260095"
"t1L1U8GakRsubVS13nttw62g1oBuBSkk3Uf","346386.23836257996","0.01%","1.672076302023193","3.62234901"
"t1eGWNbCa6vui5LXhtbSBLGmAQpuJfu9Spg","458214.8847110415","0.01%","1.6715947457006852","3.62130577"
"t1ReTxFsdetgVzFtED7VkJMXHAB1s6VcckQ","397233.68134544784","0.01%","1.6702070290169873","3.61829946"
"t1JrjTSyPa9JzV8F1PgnCdhkxENP42FFUuG","470107.19071477867","0.01%","1.6685342150494835","3.61467551"
"t1NMJMdcNBSdSMwVKEBGvNtqxXFYFC879Xq","505252.97451417806","0.01%","1.6645505461489694","3.60604538"
"t1bMA8o1UH3oEoNv9w1yLv3TLr8xz42WNSX","482382.8077712353","0.01%","1.6642915949152834","3.60548439"
"t1U91dKhJp2StrThNAzLyxXKnACihJMxaVV","451499.52152171865","0.01%","1.6633826393831077","3.60351525"
"t1fPFo3MVK3jTdZGv7Eg9uNA3MhHkkWzhzM","509870.49200087803","0.01%","1.6595420709607458","3.59519513"
"t1X5NzMpEGLc6nx7NR6WT5rJW9iBAY34WbJ","512274.298604487","0.01%","1.655087853478702","3.58554561"
"t1JGTk3wEFjk86jhXeRph7RTLQgFS5aSk9w","360565.29164340167","0.01%","1.6550452668791515","3.58545335"
"t1MG8mE2TvWCTwQfpkGvH3pPLBJ7A7b6x4M","486807.4374814843","0.01%","1.6533131585280614","3.58170095"
"t1R57XtmaVnKGn24ucD67JQSe7sp82pyKrE","516246.93089588237","0.01%","1.6508473729387854","3.57635913"
"t1XMXFA2rsi5DUPPm4sUtzrb5t7BvywCjKA","512020.8446067895","0.01%","1.644629073975305","3.56288794"
"t1Rc6L6ABHcToBATPzTYivDzph9ErdkmhTt","415503.33399382996","0.01%","1.6431661555822852","3.55971871"
"t1KUDn4brWTWvGVo3EJwFXwuGzs5qxRP7LK","511755.22120402055","0.01%","1.6419874206838645","3.55716512"
"t1dWjUM8jiSXmXhM91vxH6H8a9vdf9kjRMt","486643.80781734135","0.01%","1.6413685712911081","3.55582446"
"t1Z8EbWLSJ7yQRSieJ9jEYEMQPrPuUt3ao6","433429.6669521791","0.01%","1.6411824245834576","3.55542120"
"t1ghYkmgb6jg73pfJV6fXjGSZuVGUUPqrx7","447400.41686025826","0.01%","1.6392625489046984","3.55126202"
"t1NH9R2T3zzuyFjdXcKbq6qTnHbKo56J88Y","497191.19410821056","0.01%","1.6389284404823403","3.55053822"
"t1Uf8vrRMJdjk9sDZktBahfzULDh1JGp8n2","434902.5591585203","0.01%","1.6377324865909644","3.54794733"
"t1Wn2g6JQFmPsCjz2PgJPaWBajRE5k2Raq7","432517.4508712393","0.01%","1.6362509611672391","3.54473778"
"t1KqUYjGyHFVJK5TxKkT8AzPwzodEpb2cwy","411913.3563104763","0.01%","1.6358711983905816","3.54391507"
"t1UY29pgZFVnGenPnTrW53hAreMfzEHFboH","370721.59014022636","0.01%","1.6358088754488618","3.54378006"
"t1SpHVTmwGWcEfScE6R3BZ3ngpDz3pjWnVm","411019.8703228809","0.01%","1.6353471273333429","3.54277974"
"t1gTV6Tgf1gUdj23CD1sn6vBDixf4sq1HLC","483998.6884416155","0.01%","1.6346530786863598","3.54127617"
"t1Jg2AurxZqyGS4Jtd8AoisphurumWR1LaM","499641.00688071304","0.01%","1.6345716866112858","3.54109984"
"t1bGH5cDWbeTqwgztupy3ikV4RWaUU7KTBT","454340.0472165097","0.01%","1.6340507449177877","3.53997128"
"t1JAJYwYAkmJ7ecGf9ZzYtCWw9xsWYuqNGa","446120.10529012134","0.01%","1.6335031405568012","3.53878497"
"t1bKv98o8x8pnQmBsbxYJns35fYqNd5ZtJb","497059.21222271","0.01%","1.6315875495089252","3.53463507"
"t1cKazgTASg31RxarU2vcYB57rWNmxvvCoG","268199.33204756794","0.01%","1.6305115778223256","3.53230411"
"t1MFCfkZcwqfyDg1bBtm8igXWMY412q6wrr","414858.28663814935","0.01%","1.6295207557236457","3.53015762"
"t1g3B9Hv1tNbE8A7sNj6p1uj4dQysAEeuJu","406410.39648807945","0.01%","1.6293585946339455","3.52980631"
"t1JMYp2yYjbiqi1i1EjJYC97TnZpwR6fYdc","380001.5763107867","0.01%","1.6275639750453268","3.52591849"
"t1NSAq5Sg7945hJuxMhtC4YsmmC5mRcZZSp","404293.5476113589","0.01%","1.6251425091941982","3.52067268"
"t1LFs9mz6wjqW7wMXKpqBC29vm9YPNmY2Ls","398288.4994367517","0.01%","1.6237540914222446","3.51766484"
"t1cXZ56J8USRmC6Eu4rtqeQyN2BKyGkawu7","462829.96717657725","0.01%","1.6227308264902092","3.51544806"
"t1dKEWqnGFCNRiZ62ah5WPBD7E4HmLBkPUY","377935.93106684904","0.01%","1.622429362230599","3.51479498"
"t1QBMfSeViHm8FygsZ8ECxB4uzsiR9z4U5U","409184.24211233854","0.01%","1.6219705198081005","3.51380095"
"t1LUgPCGqxWJChRNSbdnWCUZbsjietCCp7E","295849.8483603502","0.01%","1.6206974564920604","3.51104302"
"t1bGwWzyVEziLHNeMVQUaKPirLu7YkQdSQu","405511.8763553316","0.01%","1.6183316565384187","3.50591780"
"t1KJuH1NPRfZLGLdNHnZqNqUJmosfmTGoaZ","370805.17678591446","0.01%","1.617635538576138","3.50440975"
"t1XjqnL9LfK79iPKYexZBdmEYmsPMdnEDde","322267.99868486356","0.01%","1.615776618581435","3.50038262"
"t1USqMo6hx6YPfixN9oKz67hAQ4ELGAyxUp","461405.06038570305","0.01%","1.6154378348085678","3.49964869"
"t1MTxi3J5eMnH83wrbwFwP31pTWeqDtxikX","416385.085174504","0.01%","1.61454177981758","3.49770750"
"t1NveeDYgR1gTP3Vp8wex9BXvYkiHeVdUmB","383709.98758871463","0.01%","1.6141763610573339","3.49691586"
"t1esdfaJ14oftad6Q3hNtXTMpVDZirGBLdM","262381.19193790056","0.01%","1.6127578310048838","3.49384279"
"t1gKpF2vAYC2d6yCEM95vGvmR8sr5bZMLiN","439264.24344175146","0.01%","1.6108764094992603","3.48976692"
"t1MM3CzACMJEHPoCGiwUTruLvk9YnaEEBJb","432223.57217540866","0.01%","1.6105892387581588","3.48914480"
"t1W5mYsgokTEDq1Zb4ut6CGYBrndMitpcRP","412614.51379602816","0.01%","1.607394986916768","3.48222484"
"t1fKA6yCGygZv3qPhyWWmRm89FkcnAYhBCm","359782.2541887205","0.01%","1.6015852998824374","3.46963886"
"t1dqMrSwUxLHRMFc1et2mezEiTH76XZAUTV","496982.4659020765","0.01%","1.601394005317656","3.46922445"
"t1T9FmhG5W4fqAfeDh6dvdrrb3eLv7wi6vt","417954.1452258202","0.01%","1.595520509341508","3.45650024"
"t1QVTinNLtZo1mHjbHaAbCt5k3Codky3uX6","488098.9891604197","0.01%","1.5904465247762423","3.44550807"
"t1KW2mhsP2cw22pNp8pCML6E9NnwvdyUtw3","404863.7367550726","0.01%","1.5872623441002405","3.43860993"
"t1RMSS39rHo3X7T22fhj3DphWsCENHLuFK8","407849.4455235479","0.01%","1.5870488987482896","3.43814753"
"t1UpsSKHzk465Ex7bFhiY4NSPbuuQCxcRF6","399231.6277516445","0.01%","1.5856921236716701","3.43520824"
"t1RzHxmXrgwbuexdP2YNKkBBdafWW2yoF59","491687.48137670243","0.01%","1.5810223910558305","3.42509184"
"t1ZHeXx5t75miDCmUr2wCfNravjnNmtF8ET","351804.2694840527","0.01%","1.5714718329881083","3.40440172"
"t1bvR9dhzM6SyVYiR751FY4Q8vAAoVCjNWG","285183.59537621005","0.01%","1.5712713201741246","3.40396733"
"t1VzMxCLF82FpEQKVNNZkRXACkK6m6PSsJm","464176.6491025523","0.01%","1.5695872108555933","3.40031891"
"t1KjCq4t6SgzNdsR8iSHEgFXh8g6zztBE85","496333.788826958","0.01%","1.5686417654130393","3.39827072"
"t1VjM2edVWvMdUjXHWwfx8awBGWcADQA7ok","355923.823984335","0.01%","1.5685154159414711","3.39799700"
"t1awKsmThHwhpdUgkNPDyFxngYbhogV6fnG","474805.6653934069","0.01%","1.568400032428909","3.39774704"
"t1WfTX5qw4hAb3r783A7ofZdj7ShvsXchCi","420649.1177750995","0.01%","1.5676599839889733","3.39614381"
"t1WcW6tithjNi4Pe36d8XDcgEn9forP622K","496054.2184703059","0.01%","1.5675166752150103","3.39583335"
"t1aX3LstwBxhro9ribL4TYMtBz5ZwQDLepr","443858.07582452864","0.01%","1.566210207455471","3.39300305"
"t1b5e3txpEgsTotbHT1MWZSAJsETi7d4ztV","382668.54517802596","0.01%","1.5626965023607675","3.38539104"
"t1JB2z4on6yS9C2LdfBo1oi2xUdGjzkyGCg","475510.4369028202","0.01%","1.5611522493733485","3.38204560"
"t1RXwUxhKMpSGNNSGGjVnucbX8kDcfB5fnQ","354430.1689003575","0.01%","1.5610096010715775","3.38173657"
"t1f2jEoVFXNdwWxXPVUv91qitdUw587arBn","469998.25060418755","0.01%","1.560890071489153","3.38147762"
"t1dtTYXZNXncMKmVCW9V8MJtETdxb2qiykD","353816.813753403","0.01%","1.5603833795835156","3.38037994"
"t1TH4UhgMGhVHce4kVYKmQyRd6YeAWou4Ko","399310.73079629784","0.01%","1.559506007207362","3.37847922"
"t1Mpw7nQhy3jc4KaR1yegebQ82ChxzVUmUt","401788.19992404326","0.01%","1.5593036777165086","3.37804090"
"t1QTzcLTHPoevUdU4P5ahivHkhE334z8cUe","377197.69291297044","0.01%","1.5591480231357082","3.37770369"
"t1METYB9urdtZ7ShdfSag78QTRrarEEneQn","457496.22347373224","0.01%","1.5589255603221144","3.37722175"
"t1KqC4v9XsYi3UNjij3LL3rtzUfxSFv4zVu","471937.969570937","0.01%","1.5577814218627348","3.37474311"
"t1QvLDvwUD5xzCevA4FSpkbvD88vPuQsJU1","357471.5279307061","0.01%","1.5544797439754359","3.36759043"
"t1RwJkehoWfSrye69W8ZmAHsU7FaniW8TmX","422047.00975608727","0.01%","1.5525901550947427","3.36349687"
"t3SuLLjSVa3VHNWYXWHdNNMNFifyaHXVtsN","341429.5181251439","0.01%","1.5502846568573219","3.35850229"
"t1Pwm4s4vmCwVV6GTQHoA8NXSvgX4dgXEfx","378742.4483354163","0.01%","1.547364224286233","3.35217553"
"t1cTr5TiYmzR324zc8roZzJuhbnkGWgSmVB","452379.3474646649","0.01%","1.5449234871812532","3.34688797"
"t1PkUiHWcpLf5FRWiAfZXsx2td9WHz84FwK","319095.87799505395","0.01%","1.5440193960529842","3.34492937"
"t1dFuBPWGe9tdTjjvKwrkme6NJ9QPZoTYe3","378934.5110371008","0.01%","1.5421403225598167","3.34085858"
"t1YcuvVPrYMnDSTBMi24sxba6c1TsXuGAqV","409161.6882426888","0.01%","1.5406328354957726","3.33759280"
"t1RgZJXWuZvAMbdvANDvghSojheVLox631S","396549.8403328703","0.01%","1.5402723594310372","3.33681187"
"t1diNhczHF9MudNKSz4yn8QuXP6MUEjpVxk","274701.7585566223","0.01%","1.5387427351940217","3.33349813"
"t1LtJDZkmDVbR4n9kkPTYjwYif9fWrSnL28","434322.2540794161","0.01%","1.5370130556001327","3.32975099"
"t1LRq7jd4Sy9XDW6pgqHRhWKQ2dRw1yS7kp","438532.7792241646","0.01%","1.5368541658938957","3.32940677"
"t1Q3zbQWTeC4ATAbXRcHqEGAYAGpEzHk5CN","425968.2178428759","0.01%","1.5367284399213397","3.32913440"
"t1atA6rd8k8wAL9LbSJ4wajZ12f5xDDbpnD","263909.82112703007","0.01%","1.5363527850548395","3.32832059"
"t1Q12b6wsrsLGAxVxugwkN4fWEtwfUoePj3","359835.81640127435","0.01%","1.5351792193793214","3.32577820"
"t1VKsyjJrYLTsjhAWz3pNxpQHz4DuiUzmk8","339583.83246651787","0.01%","1.5340920578629724","3.32342300"
"t1LrhgYXAbMzWd8E1pUYXwawkRqt5pv9J2B","352236.9429122861","0.01%","1.5338474771566295","3.32289315"
"t1UxzDSALg3RbfJakMVMDCP8U1VoQyyKFpW","318533.99116476893","0.01%","1.5327786306398712","3.32057762"
"t1TRCjcNY8j1fLZKTJvWmCpsfrKTCN8qNZE","474417.56088356837","0.01%","1.5297870373120246","3.31409670"
"t1Pka7PwkYP2RoEd4rnUwVFyzxsVMM3Jwiq","301716.22684899706","0.01%","1.5282215727435364","3.31070531"
"t1emMxmFdFjmy17kcGmWgViBQVGPgs1YDCe","337105.49989874","0.01%","1.5280003648711833","3.31022609"
"t1P2G7pTHMX7sVgrUgRUL4AH4HAXsHhpjsE","429514.7930035187","0.01%","1.5275036088142593","3.30914993"
"t1a8Vy1ZB2k5jocyj3u1QiDp265hEoYxvfB","386688.99372822844","0.01%","1.5255932156857226","3.30501130"
"t1HzaZ8wnei5GtJCtM2uhZUX5Vy5osFFSzJ","302477.12476924626","0.01%","1.5238647969526546","3.30126689"
"t1KLMpNMoX6PMy3hrz7zZPbq33kmNjCgpz7","339195.88440572226","0.01%","1.5197104808852353","3.29226707"
"t1YBoAEYutny9v5wG94kmS2xp7rG4TFhf8p","404902.68390782434","0.01%","1.519587820147853","3.29200134"
"t1VrxpsSmHdvAz9vvf1LmkkRNBpuTvujT9Q","392074.0683937517","0.01%","1.5156852339993594","3.28354687"
"t1aqdrVHppyz7H7DV3nqKXaf4X2iVsn6UYC","385080.6889712851","0.01%","1.5067128143030206","3.26410922"
"t1MZKpyLmFFN7eFbHHQGiNtz5zFEn4QbLEv","347973.36500328314","0.01%","1.5064612170923253","3.26356416"
"t1eJZ7Cme3cVvvAPgoSs6Gke8EU6G21sFsn","400745.0592757275","0.01%","1.5057648905975254","3.26205566"
"t1Tg9LybYDkdajLxfQ9GrhcmYxKy63YRSTv","470789.0405309365","0.01%","1.5020308711002264","3.25396636"
"t1NB8eGF6xTrvusAczGogtVtaFQvBuNyoBK","624378.75","0.01%","1.500593242379444","3.25085191"
"t1ZZcFp4XKpMrgwKk1a9T1gNykWPpbobW7U","295817.77416579006","0.01%","1.4996727520155717","3.24885778"
"t1XXdzgiXUJ7LkXkjd9tdPQX7oodSjsJaLQ","437046.96375074005","0.01%","1.4951010561138374","3.23895376"
"t1U4iEj9PnqiT9HhKfp4kpeLJ91y6hjRSUo","360967.4446364859","0.01%","1.4936920217371141","3.23590126"
"t1Q6kV57ZowYWMoyjeFgSBjv9fp6JWoUamW","455081.09628749976","0.01%","1.4918449746069056","3.23189986"
"t1cs7RYVWxDmBeUdLzVYAsfegjZzeARFx8v","167907.42149812842","0.01%","1.4915785340417358","3.23132265"
"t1J4gZaAep6Hc1d3wRKPdv5NjcJYbwC56hC","385475.1109189497","0.01%","1.4909911623489387","3.23005018"
"t1Xz9SJ2Mn6n63nsdzKXTNL2gwCvqmi5GRn","363479.3715803549","0.01%","1.4900878380272207","3.22809324"
"t1ZVz63n4YoHjxjphyKukbAbjFfejFDLNaa","357629.20455345087","0.01%","1.4892769714756302","3.22633659"
"t1WQftYc67ALXDHwyCmwnXqcjYMoFNMDgnj","376784.6895745157","0.01%","1.4846804843673633","3.21637887"
"t1T1cKWUu1TQ1uWQp5SeGxLvwGWbqzP7m9T","452155.06101774017","0.01%","1.4818207513201236","3.21018360"
"t1LuwqKBKsVqzZzvvWqcwrcs1qPsUP6rNhL","458002.9501705072","0.01%","1.480925650107909","3.20824448"
"t1JJyG5uuNMCdj3iMFVrDXsLarLnjJwGHLG","425176.3473585951","0.01%","1.4771623338967084","3.20009171"
"t1RSAv9cqsjaccDF7auwpqL67PPRTdHoFyR","451202.4360407394","0.01%","1.47443395050603","3.19418100"
"t1eqG2U333C816nzmYj2xM41EfMsVGYGgyC","460391.0650341904","0.01%","1.4740910627203505","3.19343818"
"t1QdyZGnMCQUFXemGq5YmZF8E49N7dh8mQD","391732.5021043915","0.01%","1.474037075356057","3.19332122"
"t1Mk4f2j9Cp5cTaMbHwVNcqwinSHodWmyrY","452367.5232544249","0.01%","1.4727398569825847","3.19051096"
"t1Vxz3xmMeEfT8g6pGLpusycvQ67pxy4bqa","507360.41002583527","0.01%","1.4703480974123038","3.18532950"
"t1gsTMUgHNoz9sutMTbfnPuMGeNG43Wvewp","460015.0956123644","0.01%","1.4700619653562161","3.18470963"
"t1TGptUSMiFgD5QLWB6V1GiZQ13c7PBn2Vn","440630.8571084073","0.01%","1.4698411910433968","3.18423135"
"t1QC1XhPNjRoZeg6J6XFBWZJJH7KumW7Cv9","384330.5770660999","0.01%","1.4679892170361573","3.18021927"
"t1XrWBuxE91Fm4w5aHp9V876bRxD2iavrBP","272215.64536617167","0.01%","1.4649137016825977","3.17355655"
"t1K2iCid9Gc91ZW772MCHL9E3cUx8gXBLi8","408304.0927256634","0.01%","1.4637433325950266","3.17102108"
"t1bQeRNyN8GGRLqjkEcjS5Dq2JJ5S9LtpBm","352924.53651931323","0.01%","1.4630096182005383","3.16943158"
"t1KKjETc4CijtCHhcavxPD7yyeHANTZUXgV","370353.2684763871","0.01%","1.4614676501081463","3.16609110"
"t1XfHW3PESB1nFWyEoiBsANzX28qTpAoo2v","401446.45698293747","0.01%","1.460385101515033","3.16374589"
"t1Zs2AMhBsGZ1icvUnE65n1HHgVmTwaE55t","258818.3593392455","0.01%","1.4578435334479058","3.15823989"
"t1Zztg1VDPKJRrrnjtNgCvTiun7KeMgg1wd","460386.9147274692","0.01%","1.455269690363773","3.15266397"
"t1Rc2aRrVUv7hPs9mc3BNq9jXT5AvaivKs2","415702.7012883723","0.01%","1.4543834947685892","3.15074414"
"t1TRGqxAkN4U2f9d91AZfj9bVvv58MKLUBF","455642.1641860639","0.01%","1.4537274519379713","3.14932290"
"t1Kds1JiyifqmFEJTMmbfcTqmLqeUV9jQu7","450522.76198987954","0.01%","1.452040152308328","3.14566757"
"t1ZFFnzwe48XGvFJB6w97BGG4u9TaADj4Hk","296055.0423356422","0.01%","1.4511536207023985","3.14374701"
"t1XuuzEPThbCRBXaRmM246N8hngisBjEviM","433373.47915711347","0.01%","1.449293631952235","3.13971757"
"t1P9N4vexGavmq1pFG5aXsuk7a8t79pSRph","449420.26933213667","0.01%","1.4490750566297104","3.13924406"
"t3a9pY8NsvEbgR2HkVqkQ8d79w6Eubt7r8U","262418.9184233078","0.01%","1.445119847996007","3.13067558"
"t1RGKApv1e7p78iTqRkEwEmc86QK35A4twX","330539.1402957187","0.01%","1.4450750503918282","3.13057853"
"t1Nr5sAWZUAxHgoth8VrtiQDTaBfQAdkm1R","448661.462146984","0.01%","1.4438256566608454","3.12787187"
"t1bgUr3B8hYmQZjdPknRTS7gve5unF4hRww","446321.4811841938","0.01%","1.4432378659125145","3.12659850"
"t1XAHGyL6vUwdHeG7jxrM9dXeCgXWgZBaq9","451892.95902181795","0.00%","1.442337482876651","3.12464793"
"t1Mi9ipaT1yZ6X6EQjihbAGe5uwrTcpcLeR","186719.8","0.00%","1.4417979875788887","3.12347918"
"t1gyQ66re33akt2J33p1c6QYS3fAv6Knptc","373859.9752802778","0.00%","1.4406109558715345","3.12090762"
"t1REgp8Ajju1gKMXwSqaH8FC3YSVJvwhB2F","449792.99010108266","0.00%","1.4372493904037693","3.11362520"
"t1L9i5AKcTcGgeHHsTuFZo5W4rNZi8mvem2","408600.58004791074","0.00%","1.4352616695261573","3.10931904"
"t1So2LVv2q2i34tRJzuBP5Y5gqrJnXCwMsR","353047.1983133861","0.00%","1.4342781060391718","3.10718827"
"t1UXWmJ4KhoAFQXbCqNCSQc86CoUCxoDtx6","381410.2884172151","0.00%","1.4332282754930912","3.10491394"
"t1h6iXebWBH5XqGcEfb1t9aW6oQ72vYr7pk","422733.2730956018","0.00%","1.4323095168117121","3.10292356"
"t1dZtvhXTqiztc2JvLL95sUZNPpKPVukKVa","350356.1366512854","0.00%","1.4322787750278152","3.10285696"
"t1YEk75uaQ68x5FebC5mabacYeKabni5x1j","438044.54135621723","0.00%","1.427475903607179","3.09245213"
"t1Pj9q3JDKeCvKa6KVTic8HZGUPZ6GKpvFM","438133.68453551957","0.00%","1.4251892175480008","3.08749830"
"t1JdPAvnXuEZyrxesg4SxEpfLQagosZNi97","320174.5288467788","0.00%","1.4243042622001891","3.08558116"
"t1XzWkA1DrMWx6ehNbLAJ9zv3jeTM5Huvqm","418090.04764653544","0.00%","1.423464044712756","3.08376093"
"t1ZREXqnJWYqw2yzWZ8r3gMFmqBiUQ8B1Hp","366195.58460013557","0.00%","1.420270325423902","3.07684213"
"t1c21udiUyqPhYdLoCiptnNWaGsHf88sn9T","402696.39518993493","0.00%","1.4175611369531462","3.07097300"
"t1P73p6MgWVzJT5tKxxpWofS2EkAfsi7jQb","434618.85319780104","0.00%","1.4170101202451784","3.06977929"
"t1ZVqUJDjYE8XSqyQThycaSQ1TqY8zX5dsx","272467.3106507634","0.00%","1.4168250110116873","3.06937827"
"t1PS2jJEXKv4vRZVG1yxfHCyEgjWef7ujua","389253.3756040057","0.00%","1.4156505546672387","3.06683396"
"t1eJf6ycjHhEB8fwt45kRfnQB3T3eptZCSr","443225.51024746627","0.00%","1.4072177302184408","3.04856527"
"t1QzRu142g7PyWFoYcN6XR8rKkRvPvh8V9M","296749.17305252544","0.00%","1.40693238742645","3.04794711"
"t1TazSpm92MFKnKp6R7DfqYBei6NsRKGB1A","428588.8797078469","0.00%","1.4027158993341184","3.03881261"
"t1V68YCrj4WNKEdfPtjh4A3uz3U2378hgbi","480095.89487830887","0.00%","1.4021331283698046","3.03755010"
"t1KHHJYeHHLvnK81iHEZ2VNP3WupC1G1z2q","370477.28517578583","0.00%","1.401885446756037","3.03701353"
"t1eJAkEwrYctfkGAaQXXMeATJn6NidrnGYi","385525.07241801074","0.00%","1.4009289424199687","3.03494138"
"t1Z8QQ4inc2B54ZTEi7DvKY25xCF8RPzcbH","424599.05203561136","0.00%","1.4003715084133992","3.03373377"
"t1TF9PSjbt47Z4pYkiKrtfxXhEAKc6GBsfK","390613.0039536405","0.00%","1.3978740422716822","3.02832332"
"t1agye3EATa6zp7pvrStzC7JS2HPt5YiT4T","344115.54389188957","0.00%","1.3974967191282321","3.02750589"
"t3MBpuZnewFvE1v2WCRbfnt3Q2nzR3em74m","319894.7616165839","0.00%","1.3954069288553281","3.02297862"
"t1YDfm82CNXcTXW2Sh1E11o8ZPjRj3ECKnj","381295.80582357117","0.00%","1.3944967192206708","3.02100676"
"t1Vj2jMDJcyF4egRMFH2uQpPuv2EiUa3j24","407105.88342759584","0.00%","1.394043360449226","3.02002461"
"t1cqHSUv74efLyHt3DjYjLDhTHeY1hRptas","289475.57471038454","0.00%","1.3925671909117125","3.01682667"
"t1RYsSLd9E5emA1N9nMM1Nopq9YT6ngZruz","331067.3851604731","0.00%","1.3923240888781179","3.01630002"
"t1K52Bt1TQuQBV5F1XsHjsMRLZ4ZSM8KTct","428645.03328946553","0.00%","1.392302900184692","3.01625412"
"t1KtC6xoeywTSz1CHbVV7pX3WFBauP6XhDf","314929.698997377","0.00%","1.390361083217404","3.01204741"
"t1fNzogTmmjwr1Z3N5Em1AsDZq1nnxMpNjH","320254.8857819566","0.00%","1.3888663454892913","3.00880924"
"t1JR3NELwd1vN14rtASw4Ffjbu2FZbThUGT","386885.63973538944","0.00%","1.3866549633571847","3.00401855"
"t1LtaF55H2xcP9JWWG2rHUVPvBAVJp4BmSo","348238.2145309282","0.00%","1.3863835187229114","3.00343050"
"t1TBonVeu1Ma1QjnqzPLqfaojxqSB5c9k1Q","418046.79185206996","0.00%","1.3856392619131725","3.00181816"
"t1Md9mYrjQ9tBTGbUqauAvTY6XMLkPZRSMk","308926.3378323593","0.00%","1.3841640595392888","2.99862231"
"t1KMKq3retWz4u18XhYs384Ekf4Ag3bMwo4","344857.04721289483","0.00%","1.3824366960355141","2.99488019"
"t1YjzzL3Wmy2w4cwSDCizU2VB63EMWcDika","308464.13531490904","0.00%","1.3819028541472207","2.99372369"
"t1U7hEbVuHRegzLvJktimKw7gScoAP634LH","353868.3843554363","0.00%","1.3803131586244295","2.99027981"
"t1RD8RJXBfhbgBBZnCRio6JpCto69SCrBHW","275846.2104723336","0.00%","1.3797583245246854","2.98907783"
"t1dmGh3QkE1t2hXsWdUhsXJFb3ZLuhEDpPo","379230.5361258456","0.00%","1.3796598725349096","2.98886454"
"t1XT2gNztyNHbgKW6Pzmhfr78vDdvhRnde5","423057.726519228","0.00%","1.3788558194564384","2.98712266"
"t1U6C1pNbnD9SgvqyNfDmyW1iwWXDMXdVYg","405660.5631145839","0.00%","1.3781926464741736","2.98568598"
"t1XF59wWNkPubUj4HEouKAKSggboUviCC5S","295612.71891266457","0.00%","1.3781835908681124","2.98566636"
"t1PVizXVstvkabFax6h7rKzibBsE64wQ4s6","425150.9728080314","0.00%","1.3761213797353036","2.98119883"
"t1Yf3K3MocZj6UgusxTZDavpyJKjCaiPtQJ","323869.38051302667","0.00%","1.371472457922386","2.97112751"
"t1dM5LNgPv29QLgDEE878768HQw5QJpKvaC","357612.1010660157","0.00%","1.371188758399922","2.97051291"
"t1c5cCJeTd4G5JtjdsQP2qUXAr7xWZhFRxQ","430574.0345535458","0.00%","1.3701305466772882","2.96822042"
"t1ZN26urQnyNKv8XXoSruf3GjDVwtBKuBX1","385502.97718012554","0.00%","1.3681975991839943","2.96403293"
"t1JvzMktC5GrLfq2kuz6HUVB2z48ubjs3fW","332695.8422663114","0.00%","1.3662197363144986","2.95974813"
"t1L6udfL1Fxu26v7csfgPmUL1z7zzyHPjHu","369194.80201478355","0.00%","1.3654309802328983","2.95803939"
"t1QQ7rv99AE3NrpkFwgDJtDwFqpP7MwDauB","421395.5508896906","0.00%","1.3647726714981727","2.95661324"
"t1bMcyGESYqgP1dZEGqQx59d35HZuiYkG7S","298104.8526110005","0.00%","1.3641318213906617","2.95522492"
"t1SY2po2Kt9EY2yQvJ1LwnyJcb7CyXPTtV5","343604.87962342415","0.00%","1.3638033190465246","2.95451326"
"t1dywweq5Leg9mrjgZ5WiwxPqHhGSgc1Xak","362491.84801320033","0.00%","1.3594829649778122","2.94515374"
"t1LoKA5ApnVCkVSkdaobmdXCoW7o2cF7Zkd","399019.27707884856","0.00%","1.3592035086618177","2.94454833"
"t1YBK7kBjg1o2hoKoMXB1tD3peQJH4ZVUJm","342957.85124290927","0.00%","1.356854613491217","2.93945973"
